"id","title","description","tag","label","country","state","county","location_name","latitude","city","longitude","salary_min","salary_max","detail"
1823113947,"Principal Data Scientist","Job Description Are you an experienced Data Scientist looking for a new role where you will grow a varied portfolio of projects and shape the Data Science strategy and vision ...  with creative and ambitious Data Scientists and Machine Learning Engineers. With a primary focus on applying data science and machine learning to deliver digital transformation for ou＃","it-jobs","IT Jobs","UK","South West England","Gloucestershire","Cheltenham Trade Park, Cheltenham",51.898144,"Cheltenham",-2.077052,50548.15,50548.15,"
            Job Description Are you an experienced Data Scientist looking for a new role where you will grow a varied portfolio of projects and shape the Data Science strategy and vision for an evolving and dynamic organisation? You must have high level clearance. Due to the success of a number of strategic Gloucestershire based programmes, we are growing our Data Science team with creative and ambitious Data Scientists and Machine Learning Engineers. With a primary focus on applying data science and machine learning to deliver digital transformation for our customers, your experience will cover different machine learning and data science technologies within an agile environment. Different thinking for a Different world Northrop Grumman is a leading global security company providing innovative systems, products and solutions to government and commercial customers worldwide. In Northrop Grumman's rapidly growing UK Cyber and Intelligence business, we support our customers' work to make the UK the safest place to live and do business, both physically and online. Working with and alongside our customers, we use modern software engineering methods (Scaled Agile Development, Dev Sec Ops, Site Reliability Engineering, micro-service architectures) and cutting edge techniques (data science, Artificial Intelligence, Machine Learning) to tackle complex and challenging problems and deliver cost effective, reliable, supportable solutions. Our solutions support complex analysis of substantial amounts of data, requiring state of the art 'big data', stream processing and cloud-based analytics, identifying and using 'best of breed' commercial and open source technologies and integrating them with our own software to meet customer needs quickly and efficiently. At Northrop Grumman we pride ourselves on our ability to combine agile development with sound engineering and security practices to ensure that our solutions are robust and resilient; designed and built to start secure and stay secure against ever evolving cyber security threats. As well as designing for security, Information Assurance and legal / policy compliance, we actively assess products and services, identifying vulnerabilities and weaknesses that could be exploited by cyber attackers, and we create and run exercises to pit cyber security specialists against secure systems and each other. We carry out research and innovation locally in the UK, with commercial and academic partners, and across our 85,000+ worldwide workforce. How you will make a difference For us, innovation is key and we have immediate opportunities for talented data scientists to join our team. We want you to help us apply data science and machine learning to transform the way our customers do business. We want to apply the latest developments in data science and machine learning, and to take technical risks - if the potential payoff is transformative. We are in a phase of rapid growth and there are opportunities to develop your career with us to meet your aspirations. You will be helping us to solve our customer's problems within an agile team. You will have opportunities across a range of data science and machine learning projects: from R&D to large-scale production deployment; from forecasting and decision trees to the latest developments in deep learning. As a Principal Data Scientist you will have had responsibility for the design and delivery of data science and machine learning projects; supporting business development; leading teams, line managing and mentoring colleagues; and working with customers. Key criteria required...  A deep technical background in machine learning and data science   Experience of developing and delivering data science strategy   Experience of growing, developing and leading a data science team   Experience of leading and growing a portfolio of data science projects   Experience of technically leading the design and delivery of data science and machine learning solutions that transform ways of working and deliver measurable benefit   Experience of taking a project from an initial concept through to deployment in a production system   Experience of supporting business development through contributions to customer proposals and R&D projects   Experience of being a technical authority for data science and machine learning, and primary customer point of contact   Experience of championing innovation in a data science team and ensuring they remain at the leading edge of the application of data science and machine learning   Experience of using open source machine learning algorithms   Experience of modern software engineering practices, such as SCRUM/Agile, micro-services and containerisation (including Docker and Kubernetes) etc.   an MSc or PhD in a numeric field (Mathematics, Statistics, Computing, ＃) Also, we'd love it if you have experience of...   influencing customer thinking in machine learning and thought leadership   delivering solutions based on deep learning   delivering solutions based on NLP   deploying machine learning to Cloud platforms (e.g. AWS, Azure)   adversarial learning  data engineering You will enjoy a growing career as we work collaboratively to innovate the world of data science and machine learning. Additional information for your consideration... You must be able to hold UK Government clearances Opportunities exist across the UK to enhance your career progression Being a part of Northrop Grumman gives you the opportunity to use your skills to make a difference in our mission of enabling global security. Our company grows because of our employees' dedication and commitment to achieving our mission, something we always remember. In return for working for us you will have access to a benefits package that provides you with flexibility to balance your professional career with your personal life, health & well-being benefits, discount schemes, pension benefits and investment in your future development. We are committed to equality and diversity in our workplace. Northrop Grumman provides equal employment opportunities to all employees and applicants without regard to an individual's protected status, including race, ethnic origin, colour, nationality, national origin, ancestry, sex/gender, gender identity/expression, gender reassignment, sexual orientation, marriage/civil partnership, pregnancy/maternity, religion or belief, creed, age, disability, genetic information, or any other protected status or characteristic. Looking for flexibility? Talk to us at the application stage about what may be possible.
            
            
            
        "
1877529253,"Data Scientist - Remote","Data Scientist - Remote/SE England My client are a tech startup looking for a Data Scientist to join their R&D team. Reporting directly to the CTO, the ideal candidate ...  will be taking the lead on greenfield projects and have experience in the following: Essentials: 3 years' minimum commercial Data Science exp Python Machine Learning stack exp Desirables ...","it-jobs","IT Jobs","UK","London","East London","South Hackney, East London",51.5439,"South Hackney",-0.041842,91200,91200,"
            Data Scientist - Remote/SE EnglandMy client are a tech startup looking for a Data Scientist to join their R&D team. Reporting directly to the CTO, the ideal candidate will be taking the lead on greenfield projects and have experience in the following: Essentials:3 years' minimum commercial Data Science expPython Machine Learning stack expDesirables:Relevant MSc (eg Machine Learning, Computational Stats, Data Science)Industry experience in digital marketing, adtech or martechSpecific expertise in computer vision (video analysis)2+ years of Python software development expData engineering best practices exp, big data technologies (Spark, pig, hive) and data pipeline/reproducible ML systems (Airflow, DVC)"
1874086812,"Associate Data Scientist","Associate Data Scientist - Data Applications Reporting into the Head of Modelling and Decision Sciences Woking, Surrey Background McLaren Applied is a technology company ...  that combines decades of experience in motorsport with fresh thinking to solve crucial challenges and improve people's lives in a diverse range of industries. As an Associate Data Scientist ...","it-jobs","IT Jobs","UK","South East England","Surrey","Woking, Surrey",51.316799,"Woking",-0.55908,45773.49,45773.49,"
            Associate Data Scientist - Data ApplicationsReporting into the Head of Modelling and Decision SciencesWoking, SurreyBackgroundMcLaren Applied is a technology company that combines decades of experience in motorsport with fresh thinking to solve crucial challenges and improve people's lives in a diverse range of industries.As an Associate Data Scientist in the Data Applications product team, you will:Develop simulation and data-driven models that underpin our products and solutions.Utilise our core platforms and contribute ideas back for how those core platforms can be enhanced to support our teams.Contribute to our tools and community of practice through the Modelling and Decision Sciences function.Principal AccountabilitiesApply a range of known techniques to solve problems, consulting with experts where needed, with sensitivity to the limitations of different approaches.Responsible for presentation of work to internal and external stakeholders.Harvest reusable software into easily accessible components for others to build on.Contribute to solution architectures in simulation and data science.Participate in Agile ceremonies and contribute to the continuous improvement of the team.Facilitate good working relationships between team members, including those in other disciplines.Monitor the external environment for trends in the field of data science, share knowledge and contribute to tech radars.Knowledge, Skills, Qualifications and ExperienceEssentialBSc/MSc in a numerate discipline: Maths, Physics, Computer Science, Statistics, Engineering.Experience in solving business or engineering problems using programming tools (e.g. MATLAB, Python, R).Demonstrable interest in the fields of data science, machine learning, simulation, software.DesirableWork experience that is relevant to the role.Demonstrable experience of writing clean, maintainable code.An understanding of white-box simulation methods.Postgraduate qualification in a numerate discipline.Values and BehavioursWe want to create an open and friendly environment where people can learn and grow. Key to this is being able to give and receive feedback in a constructive way.You will be part of a cross-functional team, interfacing with other disciplines working towards a common product, platform, or solution goal. This will often involve work outside the field of data science. It is important that individuals see these assignments as opportunities to develop wider engineering skills alongside core data science skills.Individuals should take ownership of and lead on their personal learning and development, with support from their career manager"
1847835988,"Data Science Manager","...  to non-experts Work end-to-end on Data Science developments, contributing to all aspects of the project lifecycle which result in productionised data products Scientifically analyse ...  multiple areas including Stores, Online, Fulfilment, Marketing and Clubcard and we encourage rotation amongst our Data Scientists so they can apply their skills to different business ...","it-jobs","IT Jobs","UK","Eastern England","Hertfordshire","Digswell, Welwyn",51.802765,"Welwyn",-0.187119,57972.02,57972.02,"
            About the role
 
 Here at Tesco we focus on solving complex business problems and developing data products that can be deployed at scale to our customers. Our work spans across multiple areas including Stores, Online, Fulfilment, Marketing and Clubcard and we encourage rotation amongst our Data Scientists so they can apply their skills to different business challenges and gain deeper levels of subject matter expertise.

Our core work involves developing data products that can be deployed at scale both internally and externally. On any day you could be supporting the automation of decision-making across the business; optimising processes for key business objectives; or conducting deep-dive exploratory analysis to inform strategic decision-making.

 
 
 You will be responsible for
 
 Own your technical domain and lead technical engagements with multiple business units 
 Line manage junior Data Scientists and mentor and coach wider team in best approaches to optimisation problems 
 Help to define the strategic direction the team should take, trading off between contradicting priorities 
 Translate ambiguous business challenges into data science problems and applications 
 Manage, guide and mentor the team in their daily work 
 Communicate complex solutions in a clear, understandable way to non-experts 
 Work end-to-end on Data Science developments, contributing to all aspects of the project lifecycle which result in productionised data products 
 Scientifically analyse and evaluate the effectiveness of different approaches to guide future development and track the value created by the team 
 Build mathematical models on top of big data architectures to gain deep insights into opportunities to improve the customer experience and the Tesco business 
 Promote data science across Tesco, and promote Tesco across the external Data Science community 
You will need
 
 Specialist knowledge of a technical Data Science domain (domain dependent upon specific focus of role but will include one of: Operations Research, Machine Learning, Deep Learning, Forecasting, Simulation, NLP, Statistics) 
 Experience with different programming languages and a high level of capability of at least one language - Python, Scala, Java, R (or similar) 
 Ability to influence senior stakeholders on technical topics 
Experience relevant for this job

Experience of leading highly technical Data Science developments involving multiple stakeholders 
 Experience of coaching / mentoring others in technical approaches 
 Experience of partnering with technology teams to productionize developments and roll out at scale 
"
1815728808,"Data Science Manager","...  to non-experts Work end-to-end on Data Science developments, contributing to all aspects of the project lifecycle which result in productionised data products Scientifically analyse ...  multiple areas including Stores, Online, Fulfilment, Marketing and Clubcard and we encourage rotation amongst our Data Scientists so they can apply their skills to different business ...","it-jobs","IT Jobs","UK","London",NA,"London, UK",51.503378,NA,-0.139134,59154.75,59154.75,"
            About the role Here at Tesco we focus on solving complex business problems and developing data products that can be deployed at scale to our customers. Our work spans across multiple areas including Stores, Online, Fulfilment, Marketing and Clubcard and we encourage rotation amongst our Data Scientists so they can apply their skills to different business challenges and gain deeper levels of subject matter expertise. Our core work involves developing data products that can be deployed at scale both internally and externally. On any day you could be supporting the automation of decision-making across the business; optimising processes for key business objectives; or conducting deep-dive exploratory analysis to inform strategic decision-making.You will be responsible forOwn your technical domain and lead technical engagements with multiple business units Line manage junior Data Scientists and mentor and coach wider team in best approaches to optimisation problems Help to define the strategic direction the team should take, trading off between contradicting priorities Translate ambiguous business challenges into data science problems and applications Manage, guide and mentor the team in their daily work Communicate complex solutions in a clear, understandable way to non-experts Work end-to-end on Data Science developments, contributing to all aspects of the project lifecycle which result in productionised data products Scientifically analyse and evaluate the effectiveness of different approaches to guide future development and track the value created by the team Build mathematical models on top of big data architectures to gain deep insights into opportunities to improve the customer experience and the Tesco business Promote data science across Tesco, and promote Tesco across the external Data Science community You will needSpecialist knowledge of a technical Data Science domain (domain dependent upon specific focus of role but will include one of: Operations Research, Machine Learning, Deep Learning, Forecasting, Simulation, NLP, Statistics) Experience with different programming languages and a high level of capability of at least one language - Python, Scala, Java, R (or similar) Ability to influence senior stakeholders on technical topics  Experience relevant for this job Experience of leading highly technical Data Science developments involving multiple stakeholders Experience of coaching / mentoring others in technical approaches Experience of partnering with technology teams to productionize developments and roll out at scale "
1871500579,"Data Scientist - Remote","Data Scientist - Remote/SE England My client are a tech startup looking for a Data Scientist to join their R&D team. Reporting directly to the CTO, the ideal candidate ...  will be taking the lead on greenfield projects and have experience in the following: Essentials: 3 years' minimum commercial Data Science exp Python Machine Learning stack exp Desirables ...","it-jobs","IT Jobs","UK","London","East London","South Hackney, East London",51.5439,"South Hackney",-0.041842,0,91200,"
            Data Scientist - Remote/SE EnglandMy client are a tech startup looking for a Data Scientist to join their R&D team. Reporting directly to the CTO, the ideal candidate will be taking the lead on greenfield projects and have experience in the following: Essentials:3 years' minimum commercial Data Science expPython Machine Learning stack expDesirables:Relevant MSc (e.g. Machine Learning, Computational Stats, Data Science)Industry experience in digital marketing, adtech or martechSpecific expertise in computer vision (video analysis)2+ years of Python software development expData engineering best practices exp, big data technologies (spark, pig, hive) and data pipeline / reproducible ML systems (Airflow, DVC) This job was originally posted as www.cwjobs.co.uk/job/91421524
            
            
            
        "
1871704960,"Data Scientist - Remote","Data Scientist - Remote/SE England My client are a tech startup looking for a Data Scientist to join their R&D team. Reporting directly to the CTO, the ideal candidate ...  will be taking the lead on greenfield projects and have experience in the following: Essentials: 3 years' minimum commercial Data Science exp Python Machine Learning stack exp Desirables ...","it-jobs","IT Jobs","UK","London","South East London","South East London, London",51.451818,NA,-0.02806,0,91200,"
            Data Scientist - Remote/SE EnglandMy client are a tech startup looking for a Data Scientist to join their R&D team. Reporting directly to the CTO, the ideal candidate will be taking the lead on greenfield projects and have experience in the following: Essentials:3 years' minimum commercial Data Science expPython Machine Learning stack expDesirables:Relevant MSc (e.g. Machine Learning, Computational Stats, Data Science)Industry experience in digital marketing, adtech or martechSpecific expertise in computer vision (video analysis)2+ years of Python software development expData engineering best practices exp, big data technologies (spark, pig, hive) and data pipeline / reproducible ML systems (Airflow, DVC) This job was originally posted as www.totaljobs.com/job/91421522
            
            
            
        "
1831949289,"Senior Data Scientist","Do you have experience of delivering data science and machine learning solutions and seeking an exciting new opportunity? My client is a leading global security technology company ...  providing innovative systems, products and solutions to government and commercial customers worldwide and are looking for Data Scientist's to join their team. Essential: Experience ...","it-jobs","IT Jobs","UK","South West England","Bristol","North Widcombe, West Harptree",51.320599,"West Harptree",-2.61043,1000,1e+05,"
            Do you have experience of delivering data science and machine learning solutions and seeking an exciting new opportunity?My client is a leading global security technology company providing innovative systems, products and solutions to government and commercial customers worldwide and are looking for Data Scientist's to join their team.Essential:*Experience of technically leading the design and delivery of data science and machine learning solutions that transform ways of working and deliver measurable benefit*Experience of taking a project from an initial concept through to deployment in a production system*Experience of championing innovation in data science team and machine learning*A deep technical background in machine learning and data science*Experience of using open source machine learning algorithms*Experience of mentoring more junior colleagues*Experience of modern software engineering practices, such as SCRUM/Agile, micro-services and containerisation (including Docker and Kubernetes) etc.*For the Lead Data Scientist role, an MSc or PhD in a numeric field (Mathematics, Statistics or Computing etc.) is desirableDesirable:*Being a technical authority for data science and machine learning*Delivering solutions based on deep learning*Delivering solutions based on NLP*Deploying machine learning to Cloud platforms (e.g. AWS, Azure)*Adversarial learning*Data engineering*Supporting business development through contributions to customer proposals and R&D projects*Line managementLead / Senior Data ScientistCheltenhamCompetitive Salary + Benefits including Flexible Working, Health Benefits, Pension & MoreMust be eligible for Government Clearances (BPSS) Machine Learning, Data Science, Software Engineering, SCRUM, Docker, Kubernetes, Deep Learning, NLP, AWS, Azure, Cloud Platforms, Mathematics, Computer Science, AlgorithmsThis is a fantastic opportunity to join a widely recognised and reputable company in the technology industry, where you will be exposed to a variety of projects and have numerous career development opportunities available.Due to the nature of work undertaken at our client's site, incumbents of these positions are required to meet special nationality rules and therefore these vacancies are only open to British Citizens. Applicants who meet this criterion will also be required to be eligible for Government Clearances (BPSS).Electus Recruitment Solutions provides specialist engineering and technical recruitment solutions to several high technology industries. We thank you for your interest in this vacancy. If you don't hear from us within 7 working days, please presume your application has been unsuccessful on this occasion. You are of course free to resubmit your CV/details in the future and we shall assess your suitability at that time. This role is a permanent position.Electus Recruitment Ltd is acting as an Employment Agency in relation to this vacancy
            
            
            
        "
1855396057,"Data Science Engineer","Data Science Engineer Location : Fully Remote Salary: GBP60,000 - GBP80,000 Buzz Words: Data / Data Science / Data Science Engineer / Cloud / SQL / Azure / Machine learning ...  / Modelling / Statistical Analysis / Data Extraction / Transformation / Loading / Glasgow jobs / Remote working Opportunity: Are you tired of working on the same repetitive projects whi＃","it-jobs","IT Jobs","UK","North West England","Lancashire","Lancashire, North West England",53.864322,NA,-2.613864,60000,80000,"
            Data Science EngineerLocation : Fully RemoteSalary: GBP60,000 - GBP80,000Buzz Words: Data / Data Science / Data Science Engineer / Cloud / SQL / Azure / Machine learning / Modelling / Statistical Analysis / Data Extraction / Transformation / Loading / Glasgow jobs / Remote workingOpportunity:Are you tired of working on the same repetitive projects while always hearing about new exciting Greenfield dat...... click apply for full job details
            
            
            
        "
1816417278,"Data Scientist - NATO","Data Scientist (NATO - SC Clearance Required) Please note this role is based in Norfolk, VA, USA Security Clearance: NATO Secret /SC Working Location: Norfolk, Virginia Language ...  Developers, Data Scientists, UI/UX Designers, Security Professionals, Acquisition/Contracting Support, DevSecOps Program Manager and Product Mangers to expand their iHub Agile DevSecOps ...","it-jobs","IT Jobs","UK","London","Central London","Central London, London",51.51985,NA,-0.11126,50554.43,50554.43,"
            Data Scientist (NATO - SC Clearance Required)**Please note this role is based in Norfolk, VA, USA**Security Clearance: NATO Secret /SCWorking Location: Norfolk, VirginiaLanguage: High proficiency level in English languageDescription:HQ SACT Innovation Lab (iHub), built on the concept of Open Innovation, is providing to its operational customers a catalogue of innovative products and services. The iHub products, also known as Minimum Viable Products (MVPs), are developed following best industry, Agile DevSecOps methods with strong focus on rapid, iterative delivery that meets customers＊ requirements. The majority of the products and services within iHub are falling under a category of Software Intensive Projects (SIP). Those projects are either strictly software development endeavors or there is a large software component that constitutes part of the project.The iHub provides a space to test hypotheses and solutions turning ideas into user-centric Minimum Viable Products (MVPs) through close collaboration of end users and developers. The Lab provides an incubator environment where ideas will come to life rapidly following the best practices of Agile DevSecOps from industry and the latest research from academia. The Lab operational model is being developed incrementally, and the close collaboration with all stakeholders will shape its culture, processes and toolset. HQ SACT is seeking contractor support for Solution Architects, DevSecOps Engineers, Full-Stack Developers, Data Scientists, UI/UX Designers, Security Professionals, Acquisition/Contracting Support, DevSecOps Program Manager and Product Mangers to expand their iHub Agile DevSecOps operation. There will be a core team of contractors embedded within ACT Innovation Lab team which will follow agile methodology to develop required application in incremental, user-centric fashion. The ACT Innovation lab team will follow rapid development cycles, each resulting in Minimum Viable Product, deployable in an environment available and demonstrable to end-users.EXPERIENCE AND EDUCATION:Essential Qualifications/Experience:University degree in a field related to Data Science such as Data Science, Data Analytics, Mathematics, Physics, Computer Science, Software Engineering or a related discipline or 4 years minimum professional experience in the area of Data Science, including providing analysis and advice in the field of data science, within the last 7 yearExperience with data science best practice, particularly applied mathematics and/or programming, e.g. Python or RExperience with Machine Learning techniques, especially on large scale datasetsExperience with teams embracing agile DevSecOps principles, including CI/CDExperience with data science public cloud offeringsExperience with SQL, SQL Tuning, OLAP, Big Data TechnologiesExperience visualizing data and producing high quality graphs and chartsExperience building and optimizing ＆big data＊ data pipelines, architectures and data setsPortfolio of demonstrable products available online or/else open source contributions available online via GitLab, or similar platforms This job was originally posted as www.totaljobs.com/job/91189873
            
            
            
        "
1784996948,"Chief Data Scientist","Chief Data Scientist Permanent London At ITV, we love creating some of the nation's best-loved and most-watched TV programmes. The team behind the UK's largest commercial family ...  and vision for the next evolution of AI/ML data products at ITV. As the Chief Data Scientist, you will possess extensive experience of productionising machine learning and analysis ...","it-jobs","IT Jobs","UK","London",NA,"London, UK",51.503378,NA,-0.139134,58640.95,58640.95,"
            Chief Data ScientistPermanentLondonAt ITV, we love creating some of the nation's best-loved and most-watched TV programmes. The team behind the UK's largest commercial family of channels, we create and distribute high-quality content across multiple platforms. It takes a collaboration of creative, commercial and global thinkers to make things happen. Everyone plays their part. If you're curious, collaborative, open-minded and always look to do things better - you'll love building your career here. ""We will be a digitally-led media and entertainment company that creates and brings our brilliant content to audiences wherever, wherever and however they choose""Reporting into the Group Chief Data and Ai Officer, this key leadership role is required to accelerate the three pillars of the corporate strategy in essence developing new data products to drive value and profitability.  In this role, you will be responsible for designing and building a suite of machine learning models that will deliver the use case valueYou will bring an innovation agenda, technical thought leadership capability and vision for the next evolution of AI/ML data products at ITV.As the Chief Data Scientist, you will possess extensive experience of productionising machine learning and analysis on at least one cloud-based compute platform (GCP preferred or AWS). You will also be expected to drive the agenda for future developments in this area according to business needs and ITV＊s data strategy.  You will develop the technical centre of excellence for Data Science, Operational Research and Behavioural Science across the business and will work with the data strategists and supported by an experienced engineering team on projects ranging from classifiers, natural language understanding, computer vision, forecasting, clustering to visualisations and more.You will work closely with data strategists to solve business problems, prioritise projects and ensure the team delivers.  Data strategists map the value use cases in partnership with the business and manage business stakeholders from proof of value experiments, expectations around delivery and critically when and how value will be realised.  We will be adopting a design thinking approach to data science and will be expected to develop the methodology and approach with the Director of Data Strategy.You will have a hands-on and practical approach, responsible for delivering individual projects as well as mentoring and developing the technical and softer skills of a team of data professionals across the business. You will need to demonstrate strong theoretical and practical knowledge of machine learning and statistics with the latest data science technologies, and the ability to mentor and develop a strong data team.  We operate a squad model and as such will need to ensure there is a consistent approach to development and focus on ※develop once deploy everywhere§ principles.Key responsibilitiesBuild, lead and develop a team of data scientists, operational research and behavioural scientists (career paths, roles & responsibilities)Evolve operating model across ideation, proof of value and scale up to fully realise value from the data productsMaintain an effective long-term relationship with technology and engineering teamsDevelop and implement a fully modular approach to data product development to allow the team to increase capacity by ※develop once deploy anywhere§Develop and implement prioritisation frameworks to ensure value is fully realisedDevelop and launch a (post)/graduate program with a university to develop a strong talent pipeline to fuel ITV More Than TV strategyDevelop a rapid prototyping approach and accelerate the adoption of a design-led approach to all innovation projectsEvaluate off the shelf products and accelerate the adoption of commoditised technology that allows the business to realise value fasterKeep abreast of developments in the field of data science, operational research and behavioural science and bring in ※outside§ thinking to foster greater collaboration and networksLead the thinking in a next-generation platform that will be developed through 2021Develop key relationships with technology and create an end to end technology delivery model from ideation through to full-scale up of valueDevelop and embed operating model with clear roles and responsibilities across data, engineer and technology teamsSupport Data Protection Office and Regulatory teams to lead the thinking on algorithm bias, transparency and fairnessWork with Director of Data Governance to socialise the data strategy across the organisationSupport the Group Chief Data and Ai Officer with developing stories to promote ITV as a thought leader globally - in particular, world-first innovations that create value for our more than TV strategyProvide thought leadership on data science, operational research and behavioural science emerging thinkingBalance machine learning techniques with value outcomesDevelop a culture of rapid experimentationReduce time to business value by developing once and deploy anywhere in all ML outputsCompetency and SkillsTrack record implementing several data science models in production environments and have evidence of value realisedMust have demonstrated scaled-up deployment of data science within a businessExtensive experience in machine learning, mathematical, statistical or other quantitative skills and demonstrate sound knowledge in a breadth of ML techniquesKnowledge of database technologies (e.g. schema design, migrations)Comfortable with system administration (e.g. networking, advanced command-line, automation, security best practices)Knowledge of back-end and front end web technologies (e.g. Flask or similar, designing APIs, load testing; HTML, JavaScript)Comfortable with visualisation technologies (e.g. Tableau, D3)Demonstrate a firm understanding of PAAS solutions that help reduce time to business value for data science projectsAble to communicate complex data science models visually and simply to senior non-technical audiencesAble to communicate and lead a technical team of data scientists and provide thought leadership on breadth and depth of ML techniques and technologiesAnticipates and clearly defines solutions and is able to focus on the breadth of solutions during ideation developmentApplies appropriate frameworks to assess and prioritise workloadAbility to coach and mentor team membersExpertise in data science Multiple cloud-based and open source ML / AI frameworksActively used CI / CD pipeline to scale up and realise business valueStrong evidence of deploying into production and evidence of the quantifiable business value deliveredWe love different perspectives and celebrate individuality. So, we look for the best talent fOur creativity, individuality and collaborative way of working put us at the heart of popular culture. Equality. Fairness. Respect. It's what we do here every day. It's part of our DNA. We love different perspectives and we're passionate about increasing our diversity. We're building a team that reflects modern society with people of all ethnicities and backgrounds. Put simply, we're an employer for all.
            
            
            
        "
1589037957,"Data Scientist - Remote","...  and Software QA to write robust and scientifically credible data science routines - Execution of validation studies to assess study feasibility and availability of data within the E360 ... . To find out more about E360<U+2122>, please watch the YouTube video here: http://bit.ly/2w2wlfh We are hiring a Data Scientist to play a vital part in an agile team, where you will be involved ...","it-jobs","IT Jobs","UK","London",NA,"London, UK",51.503378,NA,-0.139134,43039.66,43039.66,"
            E360<U+2122>: A revolutionary, scalable and extensible web-based platform for delivering Real-World Insights, that features the world's largest unparalleled health data collection. To find out more about E360<U+2122>, please watch the YouTube video here: http://bit.ly/2w2wlfhWe are hiring a Data Scientist to play a vital part in an agile team, where you will be involved in creating, documenting, and validating E360's core health analytics software *.Data Scientist - RemoteE360, Real-World Solutions (RWS) TechnologyWhat to expect- Development and documentation of data science methods and algorithms within a best practice software engineering framework using Python- Working alongside other team members such as Product Owners and Software QA to write robust and scientifically credible data science routines- Execution of validation studies to assess study feasibility and availability of data within the E360 framework and to prioritise further development needs- Participating in Agile practices such as daily stands ups, sprint planning, sprint refinements, and retrospectives- Working to fortnightly sprints and taking part in bi-weekly demos- Very friendly and informal working environment- Regular Innovation weeks - Where the data science and development teams are given the chance to work on their own projects and showcase their work at the end of the weekOur ideal candidate will have:- Qualification from accredited university in Statistics, Data Science, Mathematics, (quantitative) Epidemiology, or another quantitative degree with healthcare experience- Primary experience of using data science toolkits for Python, such as Pandas, Numpy, Dask, visualisation.- Sound understanding and previous experience with classical statistical methods (such as distributions, statistical testing, regression, survival methods) on healthcare data for medical research- Experience in manipulating and analysing medium sized to large real-world data sets- Software engineering exposure including agile methods and the usage of software development tools (such as Git, JIRA etc)- Ability to work with data owners and cross-functional teams in a commercial data science environment- Understanding of full stack web development, ideally with some hands-on experience- A proactive, creative, innovative and pragmatic approach to problem solving and an ability to think critically and independently.Bonus points for:- Experience with R and /or another programming languages (SQL, SAS, Stata etc)- Proven experience of improving software quality and maintainability by code refactoring and writing unit tests using testing frameworks (eg: pytest, unittest); applying TDD- Previous experience in writing algorithms with Python, R for prospective or retrospective database studies- Knowledge of epidemiology / biostatistics, particularly analytical issues relating to studies of treatment effectiveness, disease progression, adherence, healthcare utilisation, etc.IQVIA is a strong advocate of diversity and inclusion in the workplace. We believe that a work environment that embraces diversity will give us a competitive advantage in the global marketplace and enhance our success. We believe that an inclusive and respectful workplace culture fosters a sense of belonging among our employees, builds a stronger team, and allows individual employees the opportunity to maximize their personal potential.#LI-KV2At IQVIA, we believe in pushing the boundaries of human science and data science to make the biggest impact possible - to help our customers create a healthier world. The advanced analytics, technology solutions and contract research services we provide to the life sciences industry are made possible by our 67,000+ employees around the world who apply their insight, curiosity and intellectual courage every step of the way. Learn more at jobs.iqvia.com .At IQVIA, we have a vision. Where every healthcare decision is based on evidence. Where data science and human science come together to improve global health. Where new and creative solutions aren't just possible - they are expected.Thank you for your interest in growing your career with us. It takes insight, curiosity, and intellectual courage to transform healthcare. The 56,000+ employees of the IQVIA family of companies, including Q2 Solutions, are reimagining a world without the consequences of disease. We are brave minds bringing powerful ideas to reality. At IQVIA, you can truly make an impact in an environment where you're supported to succeed.EEO Minorities/Females/Protected Veterans/Disabled
            
            
            
        "
